bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
889957,565406,2016-12-01,House,"On Motion to Recommit with Instructions",178,236,20,0,434
889958,565322,2016-11-30,House,"On Motion to Suspend the Rules and Pass",390,30,14,0,434
889958,565323,2016-11-30,House,"On Motion to Suspend the Rules and Pass",390,30,14,0,434
890221,565694,2016-12-06,House,"On Motion to Suspend the Rules and Pass",411,4,18,0,433
890221,565695,2016-12-06,House,"On Motion to Suspend the Rules and Pass",411,4,18,0,433
890228,565314,2016-11-30,House,"On Agreeing to the Resolution",230,180,24,0,434
890228,565315,2016-11-30,House,"On Agreeing to the Resolution",230,180,24,0,434
890231,565708,0000-00-00,House,"On Motion to Suspend the Rules and Agree",414,1,18,0,433
890234,565466,2016-12-01,House,"On Agreeing to the Resolution",234,181,19,0,434
890234,565467,2016-12-01,House,"On Agreeing to the Resolution",234,181,19,0,434
890234,565468,2016-12-01,House,"On Ordering the Previous Question",235,177,22,0,434
890321,565471,2016-12-01,House,"On Agreeing to the Resolution",277,139,18,0,434
890321,565472,2016-12-01,House,"On Agreeing to the Resolution",277,139,18,0,434
890321,565473,2016-12-01,House,"On Ordering the Previous Question",235,180,19,0,434
890338,565686,0000-00-00,House,"On Motion to Suspend the Rules and Agree",414,1,18,0,433
890338,565687,2016-12-06,House,"On Motion to Suspend the Rules and Agree",414,1,18,0,433
890338,565688,2016-12-06,House,"On Motion to Suspend the Rules and Agree",414,1,18,0,433
890486,565618,2016-12-05,House,"On Motion to Suspend the Rules and Pass",391,2,40,0,433
890486,565619,2016-12-05,House,"On Motion to Suspend the Rules and Pass",391,2,40,0,433
891015,565740,2016-12-07,House,"On Agreeing to the Resolution",232,180,21,0,433
891015,565741,2016-12-07,House,"On Agreeing to the Resolution",232,180,21,0,433
891015,565742,2016-12-07,House,"On Ordering the Previous Question",231,178,24,0,433
891175,565896,2016-12-08,House,"On Agreeing to the Resolution",235,180,18,0,433
891175,565897,2016-12-08,House,"On Ordering the Previous Question",234,181,18,0,433
891175,566136,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 612)",78,21,1,0,100
891298,566137,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 612)",78,21,1,0,100
668069,511810,2016-03-01,House,"On Motion to Suspend the Rules and Pass",381,0,52,0,433
668101,383945,2015-01-07,House,"On Motion to Suspend the Rules and Pass",416,5,6,0,427
668101,383969,2015-01-08,Senate,"On the Amendment S.Amdt. 1 to H.R. 26 (Terrorism Risk Insurance Program Reauthorization Act of 2015)",31,66,3,0,100
668101,383970,2015-01-08,Senate,"On Passage of the Bill H.R. 26",93,4,3,0,100
668124,447698,2015-05-18,House,"On Motion to Suspend the Rules and Pass, as Amended",402,0,30,0,432
668124,465529,2015-07-07,House,"On Motion to Suspend the Rules and Concur in the Senate Amendment",411,0,22,0,433
668125,383948,2015-01-07,House,"On Motion to Suspend the Rules and Pass",381,39,7,0,427
668160,384015,2015-01-12,House,"On Motion to Suspend the Rules and Pass",401,0,31,0,432
668160,402753,2015-02-27,House,"On Motion to Suspend the Rules and Concur in the Senate Amendment",357,60,15,0,432
668323,383946,2015-01-06,House,"On Motion to Suspend the Rules and Pass",412,0,3,0,415
668323,466623,2015-07-14,Senate,"On Cloture on the Motion to Proceed H.R. 22",41,56,3,0,100
668323,466624,2015-07-21,Senate,"On Cloture on the Motion to Proceed H.R. 22",41,56,3,0,100
668323,466655,2015-07-22,Senate,"On Cloture on the Motion to Proceed H.R. 22",62,36,2,0,100
668323,468134,2015-07-24,Senate,"On the Motion to Proceed H.R. 22",51,26,23,0,100
668323,468429,2015-07-26,Senate,"On the Cloture Motion S.Amdt. 2328 to S.Amdt. 2327 to S.Amdt. 2266 to H.R. 22",49,43,8,0,100
668323,468430,2015-07-26,Senate,"On the Cloture Motion S.Amdt. 2327 to S.Amdt. 2266 to H.R. 22 (Hire More Heroes Act of 2015)",67,26,7,0,100
668323,468565,2015-07-27,Senate,"On the Amendment S.Amdt. 2327 to S.Amdt. 2266 to H.R. 22 (Hire More Heroes Act of 2015)",64,29,7,0,100
668323,468566,2015-07-27,Senate,"On the Cloture Motion S.Amdt. 2266 to H.R. 22 (Hire More Heroes Act of 2015)",62,32,6,0,100
668323,468656,2015-07-29,Senate,"On the Amendment S.Amdt. 2266 to H.R. 22 (Hire More Heroes Act of 2015)",62,38,0,0,100
668323,468657,2015-07-29,Senate,"On the Cloture Motion H.R. 22",65,35,0,0,100
668323,473232,2015-07-30,Senate,"On Passage of the Bill H.R. 22",65,34,1,0,100
668323,480811,2015-11-03,House,"On Agreeing to the Amendment",181,237,15,0,433
668323,480812,2015-11-03,House,"On Agreeing to the Amendment",196,225,12,0,433
668323,480813,2015-11-03,House,"On Agreeing to the Amendment",187,236,10,0,433
668323,480814,2015-11-03,House,"On Agreeing to the Amendment",216,207,10,0,433
668323,480815,2015-11-03,House,"On Agreeing to the Amendment",160,263,10,0,433
668323,480816,2015-11-03,House,"On Agreeing to the Amendment",174,248,11,0,433
668323,480817,2015-11-03,House,"On Agreeing to the Amendment",160,263,10,0,433
668323,480818,2015-11-03,House,"On Agreeing to the Amendment",113,310,10,0,433
668323,480856,2015-11-04,House,"On Agreeing to the Amendment",172,255,6,0,433
668323,480857,2015-11-04,House,"On Agreeing to the Amendment",185,240,8,0,433
668323,480858,2015-11-04,House,"On Agreeing to the Amendment",169,257,7,0,433
668323,480859,2015-11-04,House,"On Agreeing to the Amendment",171,252,10,0,433
668323,480860,2015-11-04,House,"On Agreeing to the Amendment",173,255,5,0,433
668323,480861,2015-11-04,House,"On Agreeing to the Amendment",248,180,5,0,433
668323,480862,2015-11-04,House,"On Agreeing to the Amendment",188,238,7,0,433
668323,480863,2015-11-04,House,"On Agreeing to the Amendment",116,313,4,0,433
668323,480864,2015-11-04,House,"On Agreeing to the Amendment",181,248,4,0,433
668323,480865,2015-11-04,House,"On Agreeing to the Amendment",200,228,5,0,433
668323,480866,2015-11-04,House,"On Agreeing to the Amendment",118,310,5,0,433
668323,480867,2015-11-04,House,"On Agreeing to the Amendment",121,303,9,0,433
668323,480868,2015-11-04,House,"On Agreeing to the Amendment",117,309,7,0,433
668323,480869,2015-11-04,House,"On Agreeing to the Amendment",124,302,7,0,433
668323,480870,2015-11-04,House,"On Agreeing to the Amendment",116,308,9,0,433
668323,480871,2015-11-04,House,"On Agreeing to the Amendment",117,308,8,0,433
668323,480872,2015-11-04,House,"On Agreeing to the Amendment",114,314,5,0,433
668323,480873,2015-11-04,House,"On Agreeing to the Amendment",115,313,5,0,433
668323,480874,2015-11-04,House,"On Agreeing to the Amendment",183,244,6,0,433
668323,480875,2015-11-04,House,"On Agreeing to the Amendment",133,295,5,0,433
668323,480876,2015-11-04,House,"On Agreeing to the Amendment",129,298,6,0,433
668323,480877,2015-11-04,House,"On Agreeing to the Amendment",236,192,5,0,433
668323,480900,2015-11-05,House,"On Agreeing to the Amendment",176,251,6,0,433
668323,480901,2015-11-05,House,"On Agreeing to the Amendment",246,178,9,0,433
668323,480902,2015-11-05,House,"On Agreeing to the Amendment",235,192,6,0,433
668323,480903,2015-11-05,House,"On Agreeing to the Amendment",354,72,7,0,433
668323,480904,2015-11-05,House,"On Agreeing to the Amendments En gros",363,64,6,0,433
668323,480905,2015-11-05,House,"On Motion to go to Conference",371,54,8,0,433
668323,481096,2015-11-10,Senate,"On the Cloture Motion H.R. 22",82,7,11,0,100
668323,481097,2015-11-10,Senate,"On the Motion (Wicker Motion to Instruct Conferees (Re: Combination Length Limitations))",56,31,13,0,100
668323,481685,2015-12-03,House,"On Agreeing to the Conference Report",359,65,9,0,433
668323,481686,2015-12-03,Senate,"On the Motion (Motion to Waive Rule XXVIII Relative to Section 32205 Re: the Conference Report to Accompany H.R. 22)",77,22,1,0,100
668323,481687,2015-12-03,Senate,"On the Conference Report H.R. 22",83,16,1,0,100
668348,565320,2016-11-30,House,"On Concurring in the Senate Amendment with an Amendment",392,26,16,0,434
668348,565321,0000-00-00,House,"On Concurring in the Senate Amendment with an Amendment",392,26,16,0,434
668348,565629,0000-00-00,Senate,"On the Cloture Motion H.R. 34",85,13,2,0,100
668348,565743,2016-12-07,Senate,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34)",94,5,1,0,100
668348,565744,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34)",94,5,1,0,100
668445,418704,2015-03-26,House,"On Passage",392,37,4,0,433
668445,431555,2015-04-14,Senate,"On the Amendment S.Amdt. 1114 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015)",54,45,1,0,100
668445,431556,2015-04-14,Senate,"On the Motion (Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115)",50,50,0,0,100
668445,431557,2015-04-14,Senate,"On the Amendment S.Amdt. 1116 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015)",42,58,0,0,100
668445,431558,2015-04-14,Senate,"On the Motion (Motion to Waive Applicable Budgetary Discipline Murray Amdt. No. 1117)",43,57,0,0,100
668445,431559,2015-04-14,Senate,"On the Amendment S.Amdt. 1118 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015)",11,89,0,0,100
668445,431560,2015-04-14,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Cardin Amdt. No. 1119)",58,42,0,0,100
668445,431561,2015-04-14,Senate,"On the Motion (Motion to Waive Applicable Budgetary Discipline Re: H.R. 2)",71,29,0,0,100
668445,431562,2015-04-14,Senate,"On Passage of the Bill H.R. 2",92,8,0,0,100
668445,557272,0000-00-00,House,"On Agreeing to the Resolution",402,12,18,0,432
670016,384016,2015-01-12,House,"On Motion to Suspend the Rules and Pass",403,0,29,0,432
670016,389269,2015-02-03,Senate,"On Passage of the Bill H.R. 203",99,0,1,0,100
671324,400633,2015-02-24,House,"On Motion to Suspend the Rules and Pass, as Amended",375,37,20,0,432
672593,384195,2015-01-14,House,"On Agreeing to the Amendment",237,190,6,0,433
672593,384196,2015-01-14,House,"On Agreeing to the Amendment",218,209,6,0,433
672593,384197,2015-01-14,House,"On Agreeing to the Amendment",278,149,6,0,433
672593,384198,2015-01-14,House,"On Agreeing to the Amendment",253,171,9,0,433
672593,384199,2015-01-14,House,"On Agreeing to the Amendment",260,167,6,0,433
672593,384200,2015-01-14,House,"On Motion to Recommit with Instructions",184,244,5,0,433
672593,384201,2015-01-14,House,"On Passage",236,191,6,0,433
672593,389247,2015-02-03,Senate,"On Cloture on the Motion to Proceed H.R. 240",51,48,1,0,100
672593,389248,2015-02-03,Senate,"On Cloture on the Motion to Proceed H.R. 240",51,48,1,0,100
672593,389872,2015-02-04,Senate,"On Cloture on the Motion to Proceed H.R. 240",53,47,0,0,100
672593,390722,2015-02-05,Senate,"On Cloture on the Motion to Proceed H.R. 240",52,47,1,0,100
672593,390723,2015-02-05,Senate,"On Cloture on the Motion to Proceed H.R. 240",52,47,1,0,100
672593,399875,2015-02-23,Senate,"On Cloture on the Motion to Proceed H.R. 240",47,46,7,0,100
672593,399876,2015-02-23,Senate,"On Cloture on the Motion to Proceed H.R. 240",47,46,7,0,100
672593,401504,2015-02-25,Senate,"On Cloture on the Motion to Proceed H.R. 240",98,2,0,0,100
672593,402723,2015-02-27,House,"On Motion to Request a Conference",228,191,13,0,432
672593,402724,2015-02-27,House,"On Motion to Instruct Conferees",201,218,13,0,432
672593,402725,2015-02-27,Senate,"On the Cloture Motion H.R. 240",68,31,1,0,100
672593,402726,2015-02-27,Senate,"On the Motion to Table S.Amdt. 258 to S.Amdt. 257 to H.R. 240 (Department of Homeland Security Appropriations Act, 2015)",34,65,1,0,100
672593,402727,2015-02-27,Senate,"On the Amendment S.Amdt. 255 to H.R. 240 (Department of Homeland Security Appropriations Act, 2015)",66,33,1,0,100
672593,402728,2015-02-27,Senate,"On Passage of the Bill H.R. 240",68,31,1,0,100
672593,403289,2015-03-02,Senate,"On the Cloture Motion H.R. 240",47,43,10,0,100
672593,403290,2015-03-02,Senate,"On the Motion to Table H.R. 240",58,31,11,0,100
672593,404026,2015-03-03,House,"On Motion to Table the Senate Amendment",140,278,14,0,432
672593,404027,2015-03-03,House,"On Motion to Recede and Concur in the Senate Amendment",257,167,9,0,433
678188,477061,2015-09-24,House,"On Motion to Suspend the Rules and Pass",405,0,29,0,434
684612,412392,2015-03-17,Senate,"On the Cloture Motion S. 178",55,43,2,0,100
684612,412393,2015-03-17,Senate,"On the Cloture Motion S. 178",55,43,2,0,100
684612,412394,2015-03-17,Senate,"On the Cloture Motion S. 178",55,43,2,0,100
684612,412395,2015-03-17,Senate,"On the Cloture Motion S. 178",55,43,2,0,100
684612,413172,2015-03-18,Senate,"On the Cloture Motion S. 178",57,41,2,0,100
684612,413998,2015-03-19,Senate,"On the Cloture Motion S. 178",56,42,2,0,100
684612,413999,2015-03-19,Senate,"On the Cloture Motion S. 178",56,42,2,0,100
684612,437134,2015-04-22,Senate,"On the Amendment S.Amdt. 301 to S. 178 (Justice for Victims of Trafficking Act of 2015)",43,55,2,0,100
684612,437135,2015-04-22,Senate,"On the Amendment S.Amdt. 1124 to S. 178 (Justice for Victims of Trafficking Act of 2015)",98,0,2,0,100
684612,437136,2015-04-22,Senate,"On the Amendment S.Amdt. 1127 to S. 178 (Justice for Victims of Trafficking Act of 2015)",45,53,2,0,100
684612,437137,2015-04-22,Senate,"On the Amendment S.Amdt. 290 to S. 178 (Justice for Victims of Trafficking Act of 2015)",56,43,1,0,100
684612,437138,2015-04-22,Senate,"On the Amendment S.Amdt. 311 to S. 178 (Justice for Victims of Trafficking Act of 2015)",99,0,1,0,100
684612,437139,2015-04-22,Senate,"On the Amendment S.Amdt. 1121 to S. 178 (Justice for Victims of Trafficking Act of 2015)",98,0,2,0,100
684612,437140,2015-04-22,Senate,"On the Amendment S.Amdt. 273 to S. 178 (Justice for Victims of Trafficking Act of 2015)",97,2,1,0,100
684612,437141,2015-04-22,Senate,"On Passage of the Bill S. 178",99,0,1,0,100
684612,448390,2015-05-19,House,"On Motion to Suspend the Rules and Pass",420,3,9,0,432
691055,393815,2015-02-11,House,"On Motion to Suspend the Rules and Pass",420,0,12,0,432
704102,388615,2015-02-02,House,"On Motion to Suspend the Rules and Pass",379,0,54,0,433
704205,445805,2015-05-12,House,"On Motion to Suspend the Rules and Pass",413,0,18,0,431
707084,388621,2015-02-02,House,"On Motion to Suspend the Rules and Pass",328,51,54,0,433
709277,441028,2015-04-29,House,"On Motion to Suspend the Rules and Pass",423,0,8,0,431
709354,395086,2015-02-13,House,"On Motion to Recommit with Instructions",173,241,18,0,432
709354,395087,2015-02-13,House,"On Passage",272,142,18,0,432
709354,528655,2016-04-06,Senate,"On Cloture on the Motion to Proceed H.R. 636",98,0,2,0,100
709354,529361,2016-04-07,Senate,"On the Amendment S.Amdt. 3512 to S.Amdt. 3464 to H.R. 636 (America's Small Business Tax Relief Act of 2015)",85,10,5,0,100
709354,529362,2016-04-07,Senate,"On the Amendment S.Amdt. 3482 to S.Amdt. 3464 to H.R. 636 (America's Small Business Tax Relief Act of 2015)",91,5,4,0,100
709354,529363,2016-04-07,Senate,"On the Amendment S.Amdt. 3483 to S.Amdt. 3464 to H.R. 636 (America's Small Business Tax Relief Act of 2015)",42,54,4,0,100
709354,533230,2016-04-14,Senate,"On the Cloture Motion S.Amdt. 3679 to H.R. 636 (America's Small Business Tax Relief Act of 2015)",94,4,2,0,100
709354,534105,2016-04-18,Senate,"On the Cloture Motion H.R. 636",89,5,6,0,100
709354,534952,2016-04-19,Senate,"On Passage of the Bill H.R. 636",95,3,2,0,100
709354,557986,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendments to the Senate Amendments Re: H.R. 636)",89,4,7,0,100
709354,557987,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendments to the Senate Amendments Re: H.R. 636)",89,4,7,0,100
709361,394551,2015-02-12,House,"On Motion to Recommit with Instructions",168,245,19,0,432
709361,394552,2015-02-12,House,"On Passage",279,137,16,0,432
709361,447105,2015-05-14,Senate,"On Passage of the Bill H.R. 644",78,20,2,0,100
709361,459646,2015-06-12,House,"Concurring in Senate amendments with amendment",240,190,4,0,434
709361,481584,2015-12-01,House,"On Motion To Go To Conference",252,170,11,0,433
709361,481661,2015-12-02,House,"On Motion to Instruct Conferees",193,232,8,0,433
709361,482297,2015-12-11,House,"On Motion to Recommit Conference Report with Instructions",172,239,22,0,433
709361,482298,2015-12-11,House,"On Agreeing to the Conference Report",256,158,19,0,433
709361,495897,2016-02-11,Senate,"On the Cloture Motion H.R. 644",73,22,5,0,100
709361,495898,2016-02-11,Senate,"On the Conference Report H.R. 644",75,20,5,0,100
712483,393111,2015-02-10,House,"On Motion to Suspend the Rules and Pass",411,1,20,0,432
712564,393163,2015-02-10,House,"On Motion to Suspend the Rules and Pass",414,0,18,0,432
712564,477153,2015-09-28,Senate,"On the Cloture Motion H.R. 719",77,19,4,0,100
712564,477391,2015-09-30,House,"On Concurring in the Senate Adt to the House Adt to the Senate Adt",277,151,6,0,434
712564,477392,2015-09-30,Senate,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 719 with Further Amendment)",78,20,2,0,100
714179,484746,2016-01-12,House,"On Motion to Suspend the Rules and Pass, as Amended",418,2,13,0,433
714179,495075,2016-02-10,Senate,"On Passage of the Bill H.R. 757",96,0,4,0,100
714179,496522,2016-02-12,House,"On Motion to Suspend the Rules and Concur in the Senate Amendment",408,2,23,0,433
721903,411886,2015-03-16,House,"On Motion to Suspend the Rules and Pass, as Amended",395,0,37,0,432
732706,401555,2015-02-25,House,"On Motion to Suspend the Rules and Pass",412,8,12,0,432
733854,509438,2016-02-29,Senate,"On Cloture on the Motion to Proceed S. 524",89,0,11,0,100
733854,512053,2016-03-02,Senate,"On the Amendment S.Amdt. 3362 to S.Amdt. 3378 to S. 524 (Comprehensive Addiction and Recovery Act of 2016)",94,0,6,0,100
733854,512054,2016-03-02,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 3395)",46,50,4,0,100
733854,512055,2016-03-02,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Shaheen Amdt. No. 3345)",48,47,5,0,100
733854,513140,2016-03-03,Senate,"On the Amendment S.Amdt. 3420 to S.Amdt. 3378 to S. 524 (Comprehensive Addiction and Recovery Act of 2016)",90,0,10,0,100
733854,514875,2016-03-07,Senate,"On the Cloture Motion S.Amdt. 3378 to S. 524 (Comprehensive Addiction and Recovery Act of 2016)",86,3,11,0,100
733854,516868,2016-03-09,Senate,"On the Cloture Motion S. 524",93,3,4,0,100
733854,517964,2016-03-10,Senate,"On Passage of the Bill S. 524",94,1,5,0,100
733854,545586,2016-05-13,House,"On Passage",400,5,28,0,433
733854,546174,2016-05-17,House,"On Motion to Instruct Conferees",182,236,15,0,433
733854,553713,2016-06-16,Senate,"On the Cloture Motion S. 524",95,1,4,0,100
733854,553714,2016-06-16,Senate,"On the Motion (Shaheen Motion to Instruct Conferees to S. 524)",66,29,5,0,100
733854,553715,2016-06-16,Senate,"On the Motion (Whitehouse Motion to Instruct Conferees to S. 524)",70,24,6,0,100
733854,557410,0000-00-00,House,"On Agreeing to the Conference Report",407,5,21,0,433
733854,557411,0000-00-00,House,"On Agreeing to the Conference Report",407,5,21,0,433
733854,557915,0000-00-00,Senate,"On the Conference Report S. 524",92,2,6,0,100
733854,557916,0000-00-00,Senate,"On the Conference Report S. 524",92,2,6,0,100
733854,557917,0000-00-00,Senate,"On the Cloture Motion S. 524",90,2,8,0,100
742801,412502,2015-03-17,House,"On Motion to Suspend the Rules and Pass, as Amended",415,0,17,0,432
742801,440404,2015-04-28,Senate,"On the Amendment S.Amdt. 1150 to S.Amdt. 1140 to H.R. 1191 (Protecting Volunteer Firefighters and Emergency Responders Act)",39,57,4,0,100
742801,441276,2015-04-29,Senate,"On the Amendment S.Amdt. 1147 to S.Amdt. 1140 to H.R. 1191 (Protecting Volunteer Firefighters and Emergency Responders Act)",45,54,1,0,100
742801,444457,2015-05-07,Senate,"On the Cloture Motion S.Amdt. 1140 to H.R. 1191 (Protecting Volunteer Firefighters and Emergency Responders Act)",93,6,1,0,100
742801,444458,2015-05-07,Senate,"On Passage of the Bill H.R. 1191",98,1,1,0,100
742801,446811,2015-05-14,House,"On Motion to Suspend the Rules and Concur in the Senate Amendments",400,25,7,0,432
742816,565922,2016-12-08,House,"On Passage",360,61,12,0,433
742816,565923,0000-00-00,House,"On Passage",360,61,12,0,433
742816,565924,0000-00-00,House,"On Motion to Recommit with Instructions",184,236,13,0,433
742816,566111,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 612)",78,21,1,0,100
742816,566139,0000-00-00,Senate,"On the Cloture Motion S. 612",69,30,1,0,100
745182,445818,2015-05-07,Senate,"On the Cloture Motion H.R. 1314",52,45,3,0,100
745182,445819,2015-05-12,Senate,"On the Cloture Motion H.R. 1314",52,45,3,0,100
745182,446770,2015-05-14,Senate,"On Cloture on the Motion to Proceed H.R. 1314",65,33,2,0,100
745182,447618,2015-05-18,Senate,"On the Amendment S.Amdt. 1242 to S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",45,41,14,0,100
745182,447619,2015-05-18,Senate,"On the Amendment S.Amdt. 1237 to S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",92,0,8,0,100
745182,449579,2015-05-21,Senate,"On the Cloture Motion S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",62,38,0,0,100
745182,450112,2015-05-22,Senate,"On the Amendment S.Amdt. 1411 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",70,29,1,0,100
745182,450113,2015-05-22,Senate,"On the Amendment S.Amdt. 1299 to S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",48,51,1,0,100
745182,450114,2015-05-22,Senate,"On the Amendment S.Amdt. 1327 to S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",39,60,1,0,100
745182,450115,2015-05-22,Senate,"On the Amendment S.Amdt. 1251 to S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",47,52,1,0,100
745182,450116,2015-05-22,Senate,"On the Amendment S.Amdt. 1243 to S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",36,62,2,0,100
745182,450117,2015-05-22,Senate,"On the Amendment S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)",62,37,1,0,100
745182,450118,2015-05-22,Senate,"On the Cloture Motion H.R. 1314",61,38,1,0,100
745182,450119,2015-05-22,Senate,"On Passage of the Bill H.R. 1314",62,37,1,0,100
745182,459632,2015-06-12,House,"Concurring in portion of Senate Amdt comprising title II (except section 212)",126,302,6,0,434
745182,459633,2015-06-12,House,"Concurring in portion of senate amendment preceding title II",219,211,4,0,434
745182,480687,2015-10-28,House,"On Motion that the House Concur in the Senate Amendment with an Amendment",266,167,2,0,435
745182,480729,2015-10-30,Senate,"On the Cloture Motion H.R. 1314",63,35,2,0,100
745182,480730,2015-10-30,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1314)",64,35,1,0,100
745182,480731,2015-10-30,Senate,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1314)",64,35,1,0,100
745187,447130,2015-05-14,Senate,"On Passage of the Bill H.R. 1295",97,1,2,0,100
745187,459345,2015-06-11,House,"Concurring in Senate amendments with amendment",397,32,4,0,433
745187,462642,2015-06-18,Senate,"On the Cloture Motion H.R. 1295",76,22,2,0,100
745187,463024,2015-06-25,House,"On Motion to Concur in Senate Amendment to House Amendment to Senate Amendment",286,138,9,0,433
755855,534142,2016-04-18,House,"On Motion to Suspend the Rules and Pass",387,0,46,0,433
759882,520767,2016-03-16,Senate,"On the Cloture Motion S. 764",48,49,3,0,100
759882,556527,2016-03-16,Senate,"On the Motion (Motion to Lay Before the Senate a Message From the House to Accompany S. 764)",68,29,3,0,100
759882,557264,0000-00-00,House,"On Agreeing to the Resolution",246,179,9,0,434
759882,557358,0000-00-00,Senate,"On the Cloture Motion S. 764",65,32,3,0,100
759882,557404,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 764 with Further Amendment (Amdt. No. 4935))",63,30,7,0,100
759882,557405,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 764 with Further Amendment (Amdt. No. 4935))",63,30,7,0,100
759882,557406,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 764 with Further Amendment (Amdt. No. 4935))",63,30,7,0,100
759882,557407,0000-00-00,Senate,"On the Motion to Table S.Amdt. 4936 to S.Amdt. 4935 to S. 764 (Defund Planned Parenthood Act of 2015)",31,62,7,0,100
759882,558276,0000-00-00,House,"On Motion to Concur in the Senate Amendment to the House Amendment",306,117,10,0,433
759882,558277,0000-00-00,House,"On Motion to Concur in the Senate Amendment to the House Amendment",306,117,10,0,433
774333,442230,2015-04-30,House,"On Agreeing to the Amendment",126,295,10,0,431
774333,442231,2015-04-30,House,"On Agreeing to the Amendment",172,249,10,0,431
774333,442232,2015-04-30,House,"On Agreeing to the Amendment",177,244,10,0,431
774333,442233,2015-04-30,House,"On Agreeing to the Amendment",173,248,10,0,431
774333,442234,2015-04-30,House,"On Agreeing to the Amendment",139,282,10,0,431
774333,442235,2015-04-30,House,"On Agreeing to the Amendment",110,311,10,0,431
774333,442236,2015-04-30,House,"On Agreeing to the Amendment",175,246,10,0,431
774333,442237,2015-04-30,House,"On Agreeing to the Amendment",202,219,10,0,431
774333,442238,2015-04-30,House,"On Agreeing to the Amendment",164,257,10,0,431
774333,442239,2015-04-30,House,"On Agreeing to the Amendment",149,272,10,0,431
774333,442240,2015-04-30,House,"On Agreeing to the Amendment",143,278,10,0,431
774333,442241,2015-04-30,House,"On Agreeing to the Amendment",171,250,10,0,431
774333,442242,2015-04-30,House,"On Agreeing to the Amendment",232,189,10,0,431
774333,442441,2015-05-01,House,"On Agreeing to the Amendment",232,172,27,0,431
774333,442442,2015-05-01,House,"On Agreeing to the Amendment",224,184,23,0,431
774333,442443,2015-05-01,House,"On Agreeing to the Amendment",159,248,24,0,431
774333,442444,2015-05-01,House,"On Agreeing to the Amendment",228,183,20,0,431
774333,442445,2015-05-01,House,"On Agreeing to the Amendment",239,174,18,0,431
774333,442446,2015-05-01,House,"On Agreeing to the Amendment",228,183,20,0,431
774333,442447,2015-05-01,House,"On Motion to Recommit with Instructions",180,235,16,0,431
774333,442448,2015-05-01,House,"On Passage",240,177,14,0,431
774333,477621,2015-10-08,Senate,"On Cloture on the Motion to Proceed H.R. 2028",49,47,4,0,100
774333,536390,2016-04-20,Senate,"On the Amendment S.Amdt. 3802 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)",70,26,4,0,100
774333,536391,2016-04-20,Senate,"On the Amendment S.Amdt. 3803 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)",25,71,4,0,100
774333,537322,2016-04-21,Senate,"On the Amendment S.Amdt. 3811 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)",56,42,2,0,100
774333,537323,2016-04-21,Senate,"On the Amendment S.Amdt. 3814 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)",48,49,3,0,100
